theme,group_path,display_name,layer_name,id,type,service_url,public,image_type,min_resolution_hint,max_resolution_hint,queryable,ogc_server,metadata_url,publication_date,last_update_date,revision,metadata_json,dimensions_json,child_layers_json
Pianificazione e sviluppo territoriale,Pianificazione e sviluppo territoriale > Pianificazione e sviluppo territoriale > Piani regolatori > Gambarogno Lalpt,Gambarogno Lalpt - Piano zone Piazzogna,ti.028b_1.zp100064_pz_pi_,850,WMS,,True,image/png,0.0,999999999.0,,ti_028b_1_version1_0_mn95_ZP100064,https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/metadata/ti-028b_1-piano_regolatore_gambarogno_lalpt.html,,26.11.2025 Atto pianificatorio conforme all'ultima decisione del 26.11.2025 Norme di attuazione (NAPR): PR INTERSEZIONALE GAMBAROGNO LALPT Legenda: consultare i singoli livelli Informazioni ID geodato TI-028b.1 Geocategoria eCH-0166 E1 Pianificazione e sviluppo territoriale Selezione della scala dei valori - Servizio competente Ufficio della pianificazione locale (UPL) Metadati - Descrizione dettagliata Sito tematico Servizio di telecaricamento Web Feature Service (WFS) Distribuzione dei dati Link per le fonti dei dati Servizio di rappresentazione Web Map Service (WMS) Stato d'attualità 26.11.2025,,"{""disclaimer"":""Per completezza di informazioni è necessario attivare anche il geodato \""Aree pianificate dai progetti stradali cantonali\"" (prevalente sui piani regolatori)"",""exclusiveGroup"":true,""hiDPILegendImages"":{""100"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ti_028b_1_version1_0_mn95/ti_028b_1_version1_0_mn95_ZP100064_pz_pi_.png""},""legend"":true,""legendImage"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ti_028b_1_version1_0_mn95/ti_028b_1_version1_0_mn95_ZP100064_pz_pi_.png""}",{},"[{""name"":""pr_pz_pi__vgeo_elemento_punto"",""minResolutionHint"":0.0,""maxResolutionHint"":999999999.0,""queryable"":true},{""name"":""pr_pz_pi__vgeo_elemento_linea"",""minResolutionHint"":0.0,""maxResolutionHint"":999999999.0,""queryable"":true},{""name"":""pr_pz_pi__vgeo_zona_sovrapposta_poligono"",""minResolutionHint"":0.0,""maxResolutionHint"":999999999.0,""queryable"":true},{""name"":""pr_pz_pi__vgeo_zona_base_poligono"",""minResolutionHint"":0.0,""maxResolutionHint"":999999999.0,""queryable"":true}]"
Pianificazione e sviluppo territoriale,Pianificazione e sviluppo territoriale > Pianificazione e sviluppo territoriale > Piani regolatori > Gambarogno Lalpt,Gambarogno Lalpt - Piano zone S. Abbondio,ti.028b_1.zp100064_pz_sa_,806,WMS,,True,image/png,0.0,999999999.0,,ti_028b_1_version1_0_mn95_ZP100064,https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/metadata/ti-028b_1-piano_regolatore_gambarogno_lalpt.html,,26.11.2025 Atto pianificatorio conforme all'ultima decisione del 26.11.2025 Norme di attuazione (NAPR): PR INTERSEZIONALE GAMBAROGNO LALPT Legenda: consultare i singoli livelli Informazioni ID geodato TI-028b.1 Geocategoria eCH-0166 E1 Pianificazione e sviluppo territoriale Selezione della scala dei valori - Servizio competente Ufficio della pianificazione locale (UPL) Metadati - Descrizione dettagliata Sito tematico Servizio di telecaricamento Web Feature Service (WFS) Distribuzione dei dati Link per le fonti dei dati Servizio di rappresentazione Web Map Service (WMS) Stato d'attualità 26.11.2025,,"{""disclaimer"":""Per completezza di informazioni è necessario attivare anche il geodato \""Aree pianificate dai progetti stradali cantonali\"" (prevalente sui piani regolatori)"",""exclusiveGroup"":true,""hiDPILegendImages"":{""100"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ti_028b_1_version1_0_mn95/ti_028b_1_version1_0_mn95_ZP100064_pz_sa_.png""},""legend"":true,""legendImage"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ti_028b_1_version1_0_mn95/ti_028b_1_version1_0_mn95_ZP100064_pz_sa_.png""}",{},"[{""name"":""pr_pz_sa__vgeo_elemento_linea"",""minResolutionHint"":0.0,""maxResolutionHint"":999999999.0,""queryable"":true},{""name"":""pr_pz_sa__vgeo_zona_sovrapposta_poligono"",""minResolutionHint"":0.0,""maxResolutionHint"":999999999.0,""queryable"":true},{""name"":""pr_pz_sa__vgeo_zona_base_poligono"",""minResolutionHint"":0.0,""maxResolutionHint"":999999999.0,""queryable"":true}]"
Pianificazione e sviluppo territoriale,Pianificazione e sviluppo territoriale > Pianificazione e sviluppo territoriale > Piani regolatori > Gambarogno Lalpt,Gambarogno Lalpt - Piano zone S. Nazzaro,ti.028b_1.zp100064_pz_sn_,873,WMS,,True,image/png,0.0,999999999.0,,ti_028b_1_version1_0_mn95_ZP100064,https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/metadata/ti-028b_1-piano_regolatore_gambarogno_lalpt.html,,26.11.2025 Atto pianificatorio conforme all'ultima decisione del 26.11.2025 Norme di attuazione (NAPR): PR INTERSEZIONALE GAMBAROGNO LALPT Legenda: consultare i singoli livelli Informazioni ID geodato TI-028b.1 Geocategoria eCH-0166 E1 Pianificazione e sviluppo territoriale Selezione della scala dei valori - Servizio competente Ufficio della pianificazione locale (UPL) Metadati - Descrizione dettagliata Sito tematico Servizio di telecaricamento Web Feature Service (WFS) Distribuzione dei dati Link per le fonti dei dati Servizio di rappresentazione Web Map Service (WMS) Stato d'attualità 26.11.2025,,"{""disclaimer"":""Per completezza di informazioni è necessario attivare anche il geodato \""Aree pianificate dai progetti stradali cantonali\"" (prevalente sui piani regolatori)"",""exclusiveGroup"":true,""hiDPILegendImages"":{""100"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ti_028b_1_version1_0_mn95/ti_028b_1_version1_0_mn95_ZP100064_pz_sn_.png""},""legend"":true,""legendImage"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ti_028b_1_version1_0_mn95/ti_028b_1_version1_0_mn95_ZP100064_pz_sn_.png""}",{},"[{""name"":""pr_pz_sn__vgeo_elemento_linea"",""minResolutionHint"":0.0,""maxResolutionHint"":999999999.0,""queryable"":true},{""name"":""pr_pz_sn__vgeo_elemento_poligono"",""minResolutionHint"":0.0,""maxResolutionHint"":999999999.0,""queryable"":true},{""name"":""pr_pz_sn__vgeo_zona_sovrapposta_poligono"",""minResolutionHint"":0.0,""maxResolutionHint"":999999999.0,""queryable"":true},{""name"":""pr_pz_sn__vgeo_zona_base_poligono"",""minResolutionHint"":0.0,""maxResolutionHint"":999999999.0,""queryable"":true}]"
Pianificazione e sviluppo territoriale,Pianificazione e sviluppo territoriale > Pianificazione e sviluppo territoriale > Piani regolatori > Gambarogno Lalpt,Gambarogno Lalpt - Piano zone Vira G.,ti.028b_1.zp100064_pz_vi_,847,WMS,,True,image/png,0.0,999999999.0,,ti_028b_1_version1_0_mn95_ZP100064,https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/metadata/ti-028b_1-piano_regolatore_gambarogno_lalpt.html,,26.11.2025 Atto pianificatorio conforme all'ultima decisione del 26.11.2025 Norme di attuazione (NAPR): PR INTERSEZIONALE GAMBAROGNO LALPT Legenda: consultare i singoli livelli Informazioni ID geodato TI-028b.1 Geocategoria eCH-0166 E1 Pianificazione e sviluppo territoriale Selezione della scala dei valori - Servizio competente Ufficio della pianificazione locale (UPL) Metadati - Descrizione dettagliata Sito tematico Servizio di telecaricamento Web Feature Service (WFS) Distribuzione dei dati Link per le fonti dei dati Servizio di rappresentazione Web Map Service (WMS) Stato d'attualità 26.11.2025,,"{""disclaimer"":""Per completezza di informazioni è necessario attivare anche il geodato \""Aree pianificate dai progetti stradali cantonali\"" (prevalente sui piani regolatori)"",""exclusiveGroup"":true,""hiDPILegendImages"":{""100"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ti_028b_1_version1_0_mn95/ti_028b_1_version1_0_mn95_ZP100064_pz_vi_.png""},""legend"":true,""legendImage"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ti_028b_1_version1_0_mn95/ti_028b_1_version1_0_mn95_ZP100064_pz_vi_.png""}",{},"[{""name"":""pr_pz_vi__vgeo_elemento_linea"",""minResolutionHint"":0.0,""maxResolutionHint"":999999999.0,""queryable"":true},{""name"":""pr_pz_vi__vgeo_zona_sovrapposta_poligono"",""minResolutionHint"":0.0,""maxResolutionHint"":999999999.0,""queryable"":true},{""name"":""pr_pz_vi__vgeo_zona_base_poligono"",""minResolutionHint"":0.0,""maxResolutionHint"":999999999.0,""queryable"":true}]"
Pianificazione e sviluppo territoriale,Pianificazione e sviluppo territoriale > Pianificazione e sviluppo territoriale > Piani regolatori > Gambarogno Lst,Gambarogno Lst - PU Vira G. - PP del Delta,ti.028b_1.ch193krd_pu_vi_lst,1459,WMS,,True,image/png,0.0,999999999.0,,ti_028b_1_version1_0_mn95_ch193krd,https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/metadata/ti-028b_1-piano_regolatore_gambarogno_lst.html,,24.10.2025 Atto pianificatorio conforme all'ultima decisione del 18.08.2022 Norme di attuazione (NAPR): PR INTERSEZIONALE GAMBAROGNO LST Legenda: consultare i singoli livelli Informazioni ID geodato TI-028b.1 Geocategoria eCH-0166 E1 Pianificazione e sviluppo territoriale Selezione della scala dei valori - Servizio competente Ufficio della pianificazione locale (UPL) Metadati - Descrizione dettagliata Sito tematico Servizio di telecaricamento Web Feature Service (WFS) Distribuzione dei dati Link per le fonti dei dati Servizio di rappresentazione Web Map Service (WMS) Stato d'attualità 24.10.2025,,"{""disclaimer"":""Per completezza di informazioni è necessario attivare anche il geodato \""Aree pianificate dai progetti stradali cantonali\"" (prevalente sui piani regolatori)"",""exclusiveGroup"":true,""hiDPILegendImages"":{""100"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ti_028b_1_version1_0_mn95/ti_028b_1_version1_0_mn95_ch193krd_pu_vi_lst.png""},""legend"":true,""legendImage"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ti_028b_1_version1_0_mn95/ti_028b_1_version1_0_mn95_ch193krd_pu_vi_lst.png""}",{},"[{""name"":""pr_pu_vi_lst_vgeo_elemento_punto"",""minResolutionHint"":0.0,""maxResolutionHint"":999999999.0,""queryable"":true},{""name"":""pr_pu_vi_lst_vgeo_elemento_linea"",""minResolutionHint"":0.0,""maxResolutionHint"":999999999.0,""queryable"":true},{""name"":""pr_pu_vi_lst_vgeo_elemento_poligono"",""minResolutionHint"":0.0,""maxResolutionHint"":999999999.0,""queryable"":true},{""name"":""pr_pu_vi_lst_vgeo_zona_sovrapposta_poligono"",""minResolutionHint"":0.0,""maxResolutionHint"":999999999.0,""queryable"":true},{""name"":""pr_pu_vi_lst_vgeo_zona_base_poligono"",""minResolutionHint"":0.0,""maxResolutionHint"":999999999.0,""queryable"":true}]"
Pianificazione e sviluppo territoriale,Pianificazione e sviluppo territoriale > Pianificazione e sviluppo territoriale > Piani regolatori > Gambarogno Lst,Gambarogno Lst - PZ Vira G. - PP del Delta,ti.028b_1.ch193krd_pz_vi_lst,1460,WMS,,True,image/png,0.0,999999999.0,,ti_028b_1_version1_0_mn95_ch193krd,https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/metadata/ti-028b_1-piano_regolatore_gambarogno_lst.html,,24.10.2025 Atto pianificatorio conforme all'ultima decisione del 18.08.2022 Norme di attuazione (NAPR): PR INTERSEZIONALE GAMBAROGNO LST Legenda: consultare i singoli livelli Informazioni ID geodato TI-028b.1 Geocategoria eCH-0166 E1 Pianificazione e sviluppo territoriale Selezione della scala dei valori - Servizio competente Ufficio della pianificazione locale (UPL) Metadati - Descrizione dettagliata Sito tematico Servizio di telecaricamento Web Feature Service (WFS) Distribuzione dei dati Link per le fonti dei dati Servizio di rappresentazione Web Map Service (WMS) Stato d'attualità 24.10.2025,,"{""disclaimer"":""Per completezza di informazioni è necessario attivare anche il geodato \""Aree pianificate dai progetti stradali cantonali\"" (prevalente sui piani regolatori)"",""exclusiveGroup"":true,""hiDPILegendImages"":{""100"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ti_028b_1_version1_0_mn95/ti_028b_1_version1_0_mn95_ch193krd_pz_vi_lst.png""},""legend"":true,""legendImage"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ti_028b_1_version1_0_mn95/ti_028b_1_version1_0_mn95_ch193krd_pz_vi_lst.png""}",{},"[{""name"":""pr_pz_vi_lst_vgeo_elemento_punto"",""minResolutionHint"":0.0,""maxResolutionHint"":999999999.0,""queryable"":true},{""name"":""pr_pz_vi_lst_vgeo_elemento_linea"",""minResolutionHint"":0.0,""maxResolutionHint"":999999999.0,""queryable"":true},{""name"":""pr_pz_vi_lst_vgeo_elemento_poligono"",""minResolutionHint"":0.0,""maxResolutionHint"":999999999.0,""queryable"":true},{""name"":""pr_pz_vi_lst_vgeo_zona_sovrapposta_poligono"",""minResolutionHint"":0.0,""maxResolutionHint"":999999999.0,""queryable"":true},{""name"":""pr_pz_vi_lst_vgeo_zona_base_poligono"",""minResolutionHint"":0.0,""maxResolutionHint"":999999999.0,""queryable"":true}]"
Pianificazione e sviluppo territoriale,Pianificazione e sviluppo territoriale > Pianificazione e sviluppo territoriale > Piani regolatori > Gambarogno-Contone,Gambarogno-Contone - Piano paesaggio,ti.028b_1.ch083hhw_ppaesc_co_,1302,WMS,,True,image/png,0.0,999999999.0,,ti_028b_1_version1_0_mn95_ch083hhw,https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/metadata/ti-028b_1-piano_regolatore_gambarogno-contone.html,,03.04.2025 Atto pianificatorio conforme all'ultima decisione del 17.03.2025 Norme di attuazione (NAPR): PR GAMBAROGNO-CONTONE Legenda: consultare i singoli livelli Informazioni ID geodato TI-028b.1 Geocategoria eCH-0166 E1 Pianificazione e sviluppo territoriale Selezione della scala dei valori - Servizio competente Ufficio della pianificazione locale (UPL) Metadati - Descrizione dettagliata Sito tematico Servizio di telecaricamento Web Feature Service (WFS) Distribuzione dei dati Link per le fonti dei dati Servizio di rappresentazione Web Map Service (WMS) Stato d'attualità 03.04.2025,,"{""disclaimer"":""Per completezza di informazioni è necessario attivare anche il geodato \""Aree pianificate dai progetti stradali cantonali\"" (prevalente sui piani regolatori)"",""exclusiveGroup"":true,""hiDPILegendImages"":{""100"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ti_028b_1_version1_0_mn95/ti_028b_1_version1_0_mn95_ch083hhw_ppaesc_co_.png""},""legend"":true,""legendImage"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ti_028b_1_version1_0_mn95/ti_028b_1_version1_0_mn95_ch083hhw_ppaesc_co_.png""}",{},"[{""name"":""pr_ppaesc_co__vgeo_elemento_punto"",""minResolutionHint"":0.0,""maxResolutionHint"":999999999.0,""queryable"":true},{""name"":""pr_ppaesc_co__vgeo_elemento_linea"",""minResolutionHint"":0.0,""maxResolutionHint"":999999999.0,""queryable"":true},{""name"":""pr_ppaesc_co__vgeo_elemento_poligono"",""minResolutionHint"":0.0,""maxResolutionHint"":999999999.0,""queryable"":true},{""name"":""pr_ppaesc_co__vgeo_zona_sovrapposta_poligono"",""minResolutionHint"":0.0,""maxResolutionHint"":999999999.0,""queryable"":true},{""name"":""pr_ppaesc_co__vgeo_zona_base_poligono"",""minResolutionHint"":0.0,""maxResolutionHint"":999999999.0,""queryable"":true}]"
Pianificazione e sviluppo territoriale,Pianificazione e sviluppo territoriale > Pianificazione e sviluppo territoriale > Piani regolatori > Gambarogno-Contone,Gambarogno-Contone - Piano traffico e AP-EP,ti.028b_1.ch083hhw_pt_co_,1303,WMS,,True,image/png,0.0,999999999.0,,ti_028b_1_version1_0_mn95_ch083hhw,https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/metadata/ti-028b_1-piano_regolatore_gambarogno-contone.html,,03.04.2025 Atto pianificatorio conforme all'ultima decisione del 17.03.2025 Norme di attuazione (NAPR): PR GAMBAROGNO-CONTONE Legenda: consultare i singoli livelli Informazioni ID geodato TI-028b.1 Geocategoria eCH-0166 E1 Pianificazione e sviluppo territoriale Selezione della scala dei valori - Servizio competente Ufficio della pianificazione locale (UPL) Metadati - Descrizione dettagliata Sito tematico Servizio di telecaricamento Web Feature Service (WFS) Distribuzione dei dati Link per le fonti dei dati Servizio di rappresentazione Web Map Service (WMS) Stato d'attualità 03.04.2025,,"{""disclaimer"":""Per completezza di informazioni è necessario attivare anche il geodato \""Aree pianificate dai progetti stradali cantonali\"" (prevalente sui piani regolatori)"",""exclusiveGroup"":true,""hiDPILegendImages"":{""100"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ti_028b_1_version1_0_mn95/ti_028b_1_version1_0_mn95_ch083hhw_pt_co_.png""},""legend"":true,""legendImage"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ti_028b_1_version1_0_mn95/ti_028b_1_version1_0_mn95_ch083hhw_pt_co_.png""}",{},"[{""name"":""pr_pt_co__vgeo_elemento_punto"",""minResolutionHint"":0.0,""maxResolutionHint"":999999999.0,""queryable"":true},{""name"":""pr_pt_co__vgeo_elemento_linea"",""minResolutionHint"":0.0,""maxResolutionHint"":999999999.0,""queryable"":true},{""name"":""pr_pt_co__vgeo_zona_sovrapposta_poligono"",""minResolutionHint"":0.0,""maxResolutionHint"":999999999.0,""queryable"":true},{""name"":""pr_pt_co__vgeo_zona_base_poligono"",""minResolutionHint"":0.0,""maxResolutionHint"":999999999.0,""queryable"":true}]"
Pianificazione e sviluppo territoriale,Pianificazione e sviluppo territoriale > Pianificazione e sviluppo territoriale > Piani regolatori > Gambarogno-Contone,Gambarogno-Contone - Piano zone,ti.028b_1.ch083hhw_pz_co_,1301,WMS,,True,image/png,0.0,999999999.0,,ti_028b_1_version1_0_mn95_ch083hhw,https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/metadata/ti-028b_1-piano_regolatore_gambarogno-contone.html,,03.04.2025 Atto pianificatorio conforme all'ultima decisione del 17.03.2025 Norme di attuazione (NAPR): PR GAMBAROGNO-CONTONE Legenda: consultare i singoli livelli Informazioni ID geodato TI-028b.1 Geocategoria eCH-0166 E1 Pianificazione e sviluppo territoriale Selezione della scala dei valori - Servizio competente Ufficio della pianificazione locale (UPL) Metadati - Descrizione dettagliata Sito tematico Servizio di telecaricamento Web Feature Service (WFS) Distribuzione dei dati Link per le fonti dei dati Servizio di rappresentazione Web Map Service (WMS) Stato d'attualità 03.04.2025,,"{""disclaimer"":""Per completezza di informazioni è necessario attivare anche il geodato \""Aree pianificate dai progetti stradali cantonali\"" (prevalente sui piani regolatori)"",""exclusiveGroup"":true,""hiDPILegendImages"":{""100"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ti_028b_1_version1_0_mn95/ti_028b_1_version1_0_mn95_ch083hhw_pz_co_.png""},""legend"":true,""legendImage"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ti_028b_1_version1_0_mn95/ti_028b_1_version1_0_mn95_ch083hhw_pz_co_.png""}",{},"[{""name"":""pr_pz_co__vgeo_elemento_linea"",""minResolutionHint"":0.0,""maxResolutionHint"":999999999.0,""queryable"":true},{""name"":""pr_pz_co__vgeo_zona_sovrapposta_poligono"",""minResolutionHint"":0.0,""maxResolutionHint"":999999999.0,""queryable"":true},{""name"":""pr_pz_co__vgeo_zona_base_poligono"",""minResolutionHint"":0.0,""maxResolutionHint"":999999999.0,""queryable"":true}]"
Pianificazione e sviluppo territoriale,Pianificazione e sviluppo territoriale > Pianificazione e sviluppo territoriale > Piani regolatori > Giornico-Bodio,Giornico-Bodio - Piano AEP e traffico,ti.028b_1.ch08vkem_ptapep,2346,WMS,,True,image/png,0.0,999999999.0,,ti_028b_1_version1_0_mn95_ch08vkem,https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/metadata/ti-028b_1-piano_regolatore_giornico-bodio.html,,20.05.2026 Atto pianificatorio conforme all'ultima decisione del 13.05.2026 Norme di attuazione (NAPR): PR GIORNICO-BODIO Legenda: consultare i singoli livelli Informazioni ID geodato TI-028b.1 Geocategoria eCH-0166 E1 Pianificazione e sviluppo territoriale Selezione della scala dei valori - Servizio competente Ufficio della pianificazione locale (UPL) Metadati - Descrizione dettagliata Sito tematico Servizio di telecaricamento Web Feature Service (WFS) Distribuzione dei dati Link per le fonti dei dati Servizio di rappresentazione Web Map Service (WMS) Stato d'attualità 20.05.2026,,"{""disclaimer"":""Per completezza di informazioni è necessario attivare anche il geodato \""Aree pianificate dai progetti stradali cantonali\"" (prevalente sui piani regolatori)"",""exclusiveGroup"":true,""hiDPILegendImages"":{""100"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ti_028b_1_version1_0_mn95/ti_028b_1_version1_0_mn95_ch08vkem_ptapep.png""},""legend"":true,""legendImage"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ti_028b_1_version1_0_mn95/ti_028b_1_version1_0_mn95_ch08vkem_ptapep.png""}",{},"[{""name"":""pr_ptapep_vgeo_elemento_linea"",""minResolutionHint"":0.0,""maxResolutionHint"":999999999.0,""queryable"":true},{""name"":""pr_ptapep_vgeo_elemento_poligono"",""minResolutionHint"":0.0,""maxResolutionHint"":999999999.0,""queryable"":true},{""name"":""pr_ptapep_vgeo_zona_sovrapposta_poligono"",""minResolutionHint"":0.0,""maxResolutionHint"":999999999.0,""queryable"":true},{""name"":""pr_ptapep_vgeo_zona_base_poligono"",""minResolutionHint"":0.0,""maxResolutionHint"":999999999.0,""queryable"":true}]"
